Year,County,Month,Male,Female,Unknown,Total
2018,Calvert,10,0,0,0,0
2018,Calvert,11,1,1,0,2
2018,Calvert,12,0,1,0,1
2018,Calvert,2,0,0,0,0
2018,Calvert,3,0,0,0,0
2018,Calvert,4,0,0,0,0
2018,Calvert,5,0,0,0,0
2018,Calvert,6,0,0,0,0
2018,Calvert,7,0,0,0,0
2018,Calvert,8,0,0,0,0
2018,Calvert,9,0,0,0,0
2019,Calvert,1,0,0,0,0
2019,Calvert,10,1,0,0,1
2019,Calvert,11,0,3,0,3
2019,Calvert,12,0,0,0,0
2019,Calvert,2,0,0,0,0
2019,Calvert,3,1,0,0,1
2019,Calvert,4,1,0,0,1
2019,Calvert,5,0,0,0,0
2019,Calvert,6,0,0,0,0
2019,Calvert,7,0,1,0,1
2019,Calvert,8,0,0,0,0
2019,Calvert,9,0,0,0,0
2020,Calvert,1,1,0,0,1
2020,Calvert,2,0,0,0,0
2020,Calvert,3,0,0,0,0
2020,Calvert,4,2,0,0,2
2020,Calvert,5,0,0,0,0
2020,Calvert,6,0,0,0,0
2018,Frederick,1,0,1,1,2
2018,Frederick,10,1,0,0,1
2018,Frederick,11,3,0,0,3
2018,Frederick,12,2,0,0,2
2018,Frederick,2,0,1,0,1
2018,Frederick,3,1,1,3,5
2018,Frederick,4,0,0,1,1
2018,Frederick,5,0,0,7,7
2018,Frederick,6,0,1,1,2
2018,Frederick,7,0,0,0,0
2018,Frederick,8,0,0,1,1
2018,Frederick,9,1,0,0,1
2019,Frederick,1,5,3,0,8
2019,Frederick,10,0,0,0,0
2019,Frederick,11,1,0,0,1
2019,Frederick,12,0,5,0,5
2019,Frederick,2,4,2,0,6
2019,Frederick,3,0,0,0,0
2019,Frederick,4,0,2,0,2
2019,Frederick,5,0,1,0,1
2019,Frederick,6,2,1,0,3
2019,Frederick,7,0,0,0,0
2019,Frederick,8,0,0,0,0
2019,Frederick,9,0,0,0,0
2020,Frederick,1,3,1,0,4
2020,Frederick,2,0,0,0,0
2020,Frederick,3,1,1,0,2
2020,Frederick,4,4,0,0,4
2020,Frederick,5,0,0,0,0
2020,Frederick,6,0,0,0,0
2018,Prince_Georges,1,0,0,0,0
2018,Prince_Georges,10,0,0,0,0
2018,Prince_Georges,11,0,0,0,0
2018,Prince_Georges,12,0,0,1,1
2018,Prince_Georges,2,1,0,0,1
2018,Prince_Georges,3,1,0,1,2
2018,Prince_Georges,4,0,0,0,0
2018,Prince_Georges,5,0,0,1,1
2018,Prince_Georges,6,0,0,1,1
2018,Prince_Georges,7,3,0,0,3
2018,Prince_Georges,8,1,0,0,1
2018,Prince_Georges,9,0,0,0,0
2019,Prince_Georges,1,0,3,0,3
2019,Prince_Georges,10,2,1,0,3
2019,Prince_Georges,11,0,0,0,0
2019,Prince_Georges,12,0,0,0,0
2019,Prince_Georges,2,2,0,0,2
2019,Prince_Georges,3,0,0,0,0
2019,Prince_Georges,4,2,0,0,2
2019,Prince_Georges,5,0,0,0,0
2019,Prince_Georges,6,0,0,0,0
2019,Prince_Georges,7,0,0,0,0
2019,Prince_Georges,8,3,0,1,4
2019,Prince_Georges,9,0,0,0,0
2020,Prince_Georges,1,0,0,0,0
2020,Prince_Georges,2,0,0,0,0
2020,Prince_Georges,3,0,0,0,0
2020,Prince_Georges,4,0,0,0,0
2020,Prince_Georges,5,0,0,0,0
2020,Prince_Georges,6,0,0,0,0
2018,Wicomico,1,0,0,2,2
2018,Wicomico,10,1,1,0,2
2018,Wicomico,11,0,0,0,0
2018,Wicomico,12,1,0,0,1
2018,Wicomico,2,0,0,0,0
2018,Wicomico,3,0,0,1,1
2018,Wicomico,4,0,0,2,2
2018,Wicomico,5,1,2,0,3
2018,Wicomico,6,1,0,1,2
2018,Wicomico,7,1,0,0,1
2018,Wicomico,8,0,0,0,0
2018,Wicomico,9,0,0,0,0
2019,Wicomico,1,0,0,0,0
2019,Wicomico,10,1,0,0,1
2019,Wicomico,11,1,0,0,1
2019,Wicomico,12,0,0,0,0
2019,Wicomico,2,0,0,0,0
2019,Wicomico,3,0,0,0,0
2019,Wicomico,4,0,0,0,0
2019,Wicomico,5,0,0,0,0
2019,Wicomico,6,0,0,0,0
2019,Wicomico,7,0,0,0,0
2019,Wicomico,8,0,0,0,0
2019,Wicomico,9,0,0,0,0
2020,Wicomico,1,0,0,0,0
2020,Wicomico,2,0,0,0,0
2020,Wicomico,3,0,1,0,1
2020,Wicomico,4,0,0,0,0
2020,Wicomico,5,0,0,0,0
2020,Wicomico,6,0,0,1,1
2018,Caroline,1,0,0,0,0
2018,Caroline,10,0,0,0,0
2018,Caroline,11,0,0,0,0
2018,Caroline,12,0,0,0,0
2018,Caroline,2,0,0,0,0
2018,Caroline,3,0,0,0,0
2018,Caroline,4,0,0,0,0
2018,Caroline,5,0,1,0,1
2018,Caroline,6,0,0,0,0
2018,Caroline,7,0,0,0,0
2018,Caroline,8,0,0,0,0
2018,Caroline,9,0,0,0,0
2019,Caroline,1,0,0,0,0
2019,Caroline,10,0,0,0,0
2019,Caroline,11,0,0,0,0
2019,Caroline,12,0,0,0,0
2019,Caroline,2,0,0,0,0
2019,Caroline,3,0,0,0,0
2019,Caroline,4,0,0,0,0
2019,Caroline,5,0,0,0,0
2019,Caroline,6,0,0,0,0
2019,Caroline,7,0,0,0,0
2019,Caroline,8,0,0,0,0
2019,Caroline,9,0,0,0,0
2020,Caroline,1,0,0,0,0
2020,Caroline,2,0,0,0,0
2020,Caroline,3,0,0,0,0
2020,Caroline,4,0,0,0,0
2020,Caroline,5,0,0,0,0
2020,Caroline,6,0,0,0,0
2018,Garrett,1,0,0,0,0
2018,Garrett,10,0,0,0,0
2018,Garrett,11,0,0,0,0
2018,Garrett,12,0,0,0,0
2018,Garrett,2,0,0,0,0
2018,Garrett,3,0,0,0,0
2018,Garrett,4,0,0,0,0
2018,Garrett,5,0,0,0,0
2018,Garrett,6,0,0,0,0
2018,Garrett,7,0,0,0,0
2018,Garrett,8,0,0,0,0
2018,Garrett,9,0,0,0,0
2019,Garrett,1,0,0,0,0
2019,Garrett,10,0,0,0,0
2019,Garrett,11,0,0,0,0
2019,Garrett,12,0,0,0,0
2019,Garrett,2,0,0,0,0
2019,Garrett,3,0,0,0,0
2019,Garrett,4,0,0,0,0
2019,Garrett,5,0,0,0,0
2019,Garrett,6,0,0,0,0
2019,Garrett,7,0,0,0,0
2019,Garrett,8,0,0,0,0
2019,Garrett,9,0,0,0,0
2020,Garrett,1,0,0,0,0
2020,Garrett,2,0,0,0,0
2020,Garrett,3,0,0,0,0
2020,Garrett,4,0,0,0,0
2020,Garrett,5,0,0,0,0
2020,Garrett,6,0,0,0,0
2018,Queen_Annes,1,0,0,0,0
2018,Queen_Annes,10,0,0,0,0
2018,Queen_Annes,11,0,0,0,0
2018,Queen_Annes,12,0,0,0,0
2018,Queen_Annes,2,0,0,0,0
2018,Queen_Annes,3,0,0,0,0
2018,Queen_Annes,4,0,0,0,0
2018,Queen_Annes,5,0,0,0,0
2018,Queen_Annes,6,0,0,0,0
2018,Queen_Annes,7,0,0,0,0
2018,Queen_Annes,8,0,0,0,0
2018,Queen_Annes,9,0,0,0,0
2019,Queen_Annes,1,0,0,0,0
2019,Queen_Annes,10,0,0,0,0
2019,Queen_Annes,11,0,0,0,0
2019,Queen_Annes,12,0,0,0,0
2019,Queen_Annes,2,0,0,0,0
2019,Queen_Annes,3,0,0,0,0
2019,Queen_Annes,4,0,0,0,0
2019,Queen_Annes,5,0,0,0,0
2019,Queen_Annes,6,0,0,0,0
2019,Queen_Annes,7,0,0,0,0
2019,Queen_Annes,8,0,0,0,0
2019,Queen_Annes,9,0,0,0,0
2020,Queen_Annes,1,0,0,0,0
2020,Queen_Annes,2,0,0,0,0
2020,Queen_Annes,3,0,0,0,0
2020,Queen_Annes,4,0,0,0,0
2020,Queen_Annes,5,0,0,0,0
2020,Queen_Annes,6,0,0,0,0
2018,Worcester,1,0,0,0,0
2018,Worcester,10,0,0,0,0
2018,Worcester,11,0,0,0,0
2018,Worcester,12,0,0,0,0
2018,Worcester,2,0,0,0,0
2018,Worcester,3,0,0,0,0
2018,Worcester,4,0,0,0,0
2018,Worcester,5,0,0,0,0
2018,Worcester,6,0,0,0,0
2018,Worcester,7,0,0,0,0
2018,Worcester,8,0,0,0,0
2018,Worcester,9,0,0,0,0
2019,Worcester,1,0,0,0,0
2019,Worcester,10,0,0,0,0
2019,Worcester,11,0,1,0,1
2019,Worcester,12,0,0,0,0
2019,Worcester,2,1,1,0,2
2019,Worcester,3,0,0,0,0
2019,Worcester,4,0,1,0,1
2019,Worcester,5,0,0,0,0
2019,Worcester,6,0,0,0,0
2019,Worcester,7,0,0,0,0
2019,Worcester,8,0,0,0,0
2019,Worcester,9,1,0,0,1
2020,Worcester,1,1,0,0,1
2020,Worcester,2,0,1,0,1
2020,Worcester,3,0,2,0,2
2020,Worcester,4,0,0,0,0
2020,Worcester,5,0,0,0,0
2020,Worcester,6,0,4,0,4
